,t1,t2,score
2403247,concurrent technologies,cordant technologies,0.21739130434782608
28708087,inovio pharmaceuticals,alexion pharmaceuticals,0.21739130434782608
26197541,oneida communications,frontier communications,0.21739130434782608
18797400,indigenous technologies,infineon technologies,0.21739130434782608
10002651,district communications,airtouch communications,0.21739130434782608
32340263,aplus technologies,dell technologies,0.2222222222222222
29770118,ls technologies,bally technologies,0.2222222222222222
19466407,keaki technologies,dell technologies,0.2222222222222222
26090926,versa capital management,cerberus capital management,0.2222222222222222
15503895,pal technologies,radix technologies,0.2222222222222222
10671383,hart technologies,radix technologies,0.2222222222222222
15779095,gama1 technologies,radix technologies,0.2222222222222222
13267267,orion construction,irby construction,0.2222222222222222
8494518,west electronics,zenith electronics,0.2222222222222222
37132407,stantec consulting services,ltk consulting services,0.2222222222222222
26823619,drive construction,irby construction,0.2222222222222222
13178831,seyer industries,dresser industries,0.2222222222222222
13605639,hana industries,hearing industries,0.2222222222222222
27148355,maron construction,irby construction,0.2222222222222222
36302788,tennier industries,lennox industries,0.2222222222222222
18778775,axom technologies,radix technologies,0.2222222222222222
35890343,regan technologies,dell technologies,0.2222222222222222
10671238,hart technologies,bally technologies,0.2222222222222222
17380838,atlas technologies,ca technologies,0.2222222222222222
25042327,rnr technologies,radix technologies,0.2222222222222222
34622787,reyes construction,irby construction,0.2222222222222222
33672599,gatr technologies,radix technologies,0.2222222222222222
33634071,taj technologies,radix technologies,0.2222222222222222
1875846,aci technologies,bally technologies,0.2222222222222222
32422216,gpa technologies,maxar technologies,0.2222222222222222
15779174,gama1 technologies,ca technologies,0.2222222222222222
10961782,akira technologies,icx technologies,0.2222222222222222
16548342,axxum technologies,icx technologies,0.2222222222222222
8392727,dh technologies,radix technologies,0.2222222222222222
32379159,cask technologies,radix technologies,0.2222222222222222
33361617,boston engineering,st engineering,0.2222222222222222
33672454,gatr technologies,bally technologies,0.2222222222222222
9058711,crane technologies,radix technologies,0.2222222222222222
26076711,creek technologies,dell technologies,0.2222222222222222
17424367,premier management,erie management,0.2222222222222222
36705303,cdo technologies,radix technologies,0.2222222222222222
22948199,nueces electric cooperative,kamo electric cooperative,0.2222222222222222
33633096,taj technologies,maxar technologies,0.2222222222222222
35890790,regan technologies,ca technologies,0.2222222222222222
7622167,bam technologies,radix technologies,0.2222222222222222
32378184,cask technologies,maxar technologies,0.2222222222222222
21498912,j pacific,pacific,0.2222222222222222
1971321,pride industries,springs industries,0.2222222222222222
18778630,axom technologies,bally technologies,0.2222222222222222
36693320,nika technologies,maxar technologies,0.2222222222222222
25933975,tau technologies,radix technologies,0.2222222222222222
7484567,zin technologies,radix technologies,0.2222222222222222
5348040,mtc technologies,maxar technologies,0.2222222222222222
30546327,s d technologies,radix technologies,0.2222222222222222
18739272,mei technologies,maxar technologies,0.2222222222222222
31465350,zel technologies,bally technologies,0.2222222222222222
4483912,x technologies,maxar technologies,0.2222222222222222
15272582,taino technologies,bally technologies,0.2222222222222222
36528200,human technologies,maxar technologies,0.2222222222222222
36529254,human technologies,ca technologies,0.2222222222222222
15502920,pal technologies,maxar technologies,0.2222222222222222
19466854,keaki technologies,ca technologies,0.2222222222222222
20008719,concorde,concordia,0.2222222222222222
16989873,pocal industries,peckham industries,0.2222222222222222
33633926,taj technologies,bally technologies,0.2222222222222222
36525982,human technologies,fmc technologies,0.2222222222222222
26077158,creek technologies,ca technologies,0.2222222222222222
25112937,asi constructors,heavy constructors,0.2222222222222222
35890711,regan technologies,radix technologies,0.2222222222222222
19466775,keaki technologies,radix technologies,0.2222222222222222
11291331,brock construction,irby construction,0.2222222222222222
33387015,gemini industries,hearing industries,0.2222222222222222
23527044,argos therapeutics,juno therapeutics,0.2222222222222222
16808198,jsl technologies,bally technologies,0.2222222222222222
15272806,taino technologies,ca technologies,0.2222222222222222
14095020,crescent resources,gradient resources,0.2222222222222222
15778950,gama1 technologies,bally technologies,0.2222222222222222
15272727,taino technologies,radix technologies,0.2222222222222222
32379014,cask technologies,bally technologies,0.2222222222222222
5580408,technology service,technology america,0.2222222222222222
13223235,sambe construction,irby construction,0.2222222222222222
17180444,american technical services,american financial services,0.2222222222222222
36041621,monaco enterprises,ipalco enterprises,0.2222222222222222
16548680,axxum technologies,maxar technologies,0.2222222222222222
37408838,global systems technologies,global relief technologies,0.2222222222222222
15992776,doma technologies,maxar technologies,0.2222222222222222
10670408,hart technologies,maxar technologies,0.2222222222222222
13225197,sambe construction,hm construction,0.2222222222222222
16549828,axxum technologies,bwx technologies,0.2222222222222222
25933830,tau technologies,bally technologies,0.2222222222222222
32568606,vecna technologies,fmc technologies,0.2222222222222222
4484887,x technologies,radix technologies,0.2222222222222222
28055850,pioneer industries,cooper industries,0.2222222222222222
29469135,noridian mutual insurance,physicians mutual insurance,0.2222222222222222
36303273,tennier industries,trinity industries,0.2222222222222222
32570486,vecna technologies,icx technologies,0.2222222222222222
1453434,penn enterprises,werner enterprises,0.2222222222222222
35889736,regan technologies,maxar technologies,0.2222222222222222
25933000,tau technologies,maxar technologies,0.2222222222222222
24695580,encompass,incompas,0.2222222222222222
306376,microtechnologies,maxar technologies,0.2222222222222222
27717271,eoir technologies,radix technologies,0.2222222222222222
30316503,ameritac,ameritech,0.2222222222222222
34630295,aqyr technologies,radix technologies,0.2222222222222222
7621192,bam technologies,maxar technologies,0.2222222222222222
12177881,ogsystems,esystems,0.2222222222222222
20638889,triman industries,trinity industries,0.2222222222222222
23585018,trex enterprises,werner enterprises,0.2222222222222222
20703577,t systems,esystems,0.2222222222222222
12465687,aegis technologies,radix technologies,0.2222222222222222
34630150,aqyr technologies,bally technologies,0.2222222222222222
32021399,drs technologies,radix technologies,0.2222222222222222
37833581,texam construction,hm construction,0.2222222222222222
7417206,exide technologies,icx technologies,0.2222222222222222
15271414,taino technologies,icx technologies,0.2222222222222222
17380391,atlas technologies,dell technologies,0.2222222222222222
25871427,korte construction,irby construction,0.2222222222222222
17380614,atlas technologies,bally technologies,0.2222222222222222
32571431,vecna technologies,dell technologies,0.2222222222222222
17379784,atlas technologies,maxar technologies,0.2222222222222222
30335171,vista construction,irby construction,0.2222222222222222
545274,cutter enterprises,werner enterprises,0.2222222222222222
954233,chartis consulting,clark consulting,0.2222222222222222
12465319,aegis technologies,dell technologies,0.2222222222222222
10963095,akira technologies,radix technologies,0.2222222222222222
24256346,minburn technology,micron technology,0.2222222222222222
19041369,z systems,esystems,0.2222222222222222
15271752,taino technologies,maxar technologies,0.2222222222222222
16134851,terra construction,irby construction,0.2222222222222222
26192518,lm technologies,bally technologies,0.2222222222222222
10963174,akira technologies,ca technologies,0.2222222222222222
10962120,akira technologies,maxar technologies,0.2222222222222222
12506250,widepoint,fivepoint,0.2222222222222222
25041352,rnr technologies,maxar technologies,0.2222222222222222
15775902,gama1 technologies,fmc technologies,0.2222222222222222
32340486,aplus technologies,bally technologies,0.2222222222222222
25706307,garco construction,irby construction,0.2222222222222222
21541545,tricor industries,trinity industries,0.2222222222222222
1899258,excel enterprises,werner enterprises,0.2222222222222222
33027656,siga technologies,maxar technologies,0.2222222222222222
1875016,aci technologies,maxar technologies,0.2222222222222222
18740247,mei technologies,radix technologies,0.2222222222222222
27937063,segue technologies,dell technologies,0.2222222222222222
13033223,medline industries,hearing industries,0.2222222222222222
5699267,trend construction,irby construction,0.2222222222222222
28623427,drace construction,irby construction,0.2222222222222222
34948552,teya technologies,maxar technologies,0.2222222222222222
27716296,eoir technologies,maxar technologies,0.2222222222222222
25592685,smoot construction,hm construction,0.2222222222222222
16571303,doyen technologies,dell technologies,0.2222222222222222
9989732,sevenson environmental services,permafix environmental services,0.22580645161290322
90721,moran transportation,parsons transportation,0.22727272727272727
10841128,mtnt it communications,mci communications,0.22727272727272727
6353098,esterline technologies,westwind technologies,0.22727272727272727
7790162,sagent pharmaceuticals,king pharmaceuticals,0.22727272727272727
28550082,interactive government,effective government,0.22727272727272727
31590157,lynker technologies,syniverse technologies,0.22727272727272727
7789744,sagent pharmaceuticals,cubist pharmaceuticals,0.22727272727272727
19584287,united launch alliance,united space alliance,0.22727272727272727
30384781,sicore technologies,syniverse technologies,0.22727272727272727
